vote_average,revenue_average,count,genre,year,month,day,date
6.6,0.0,1,TV Movie,2014,3,1,2014-03
7.5,0.0,1,History,2014,3,1,2014-03
6.35,24985.0,2,Horror,2014,3,1,2014-03
6.8533333333333335,615672.5333333333,15,Drama,2014,3,1,2014-03
6.3999999999999995,166729478.33333334,3,Animation,2014,3,1,2014-03
7.15,0.0,2,Family,2014,3,1,2014-03
6.6,9104476.4,10,Comedy,2014,3,1,2014-03
6.4,0.0,2,Romance,2014,3,1,2014-03
7.133333333333333,97875379.0,3,Adventure,2014,3,1,2014-03
7.340000000000001,155578.0,10,Documentary,2014,3,1,2014-03
6.85,129192.0,2,Crime,2014,4,1,2014-04
6.2,0.0,1,Family,2014,4,1,2014-04
6.714285714285714,0.0,7,Thriller,2014,4,1,2014-04
7.866666666666667,0.0,3,Animation,2014,4,1,2014-04
6.653333333333333,0.0,15,Comedy,2014,4,1,2014-04
6.657894736842105,7155547.736842105,19,Drama,2014,4,1,2014-04
8.3,0.0,2,Music,2014,4,1,2014-04
7.666666666666667,0.0,3,Unknown,2014,4,1,2014-04
6.300000000000001,67494.0,2,Horror,2014,4,1,2014-04
7.3,0.0,1,History,2014,4,1,2014-04
6.6000000000000005,0.0,3,Romance,2014,4,1,2014-04
7.1,176429358.0,4,Action,2014,4,1,2014-04
7.025,18276.1,20,Documentary,2014,4,1,2014-04
7.266666666666667,0.0,3,Thriller,2014,5,1,2014-05
6.35,1147711.5,2,Crime,2014,5,1,2014-05
6.2,0.0,1,TV Movie,2014,5,1,2014-05
7.266666666666667,372801343.6666667,3,Action,2014,5,1,2014-05
9.0,0.0,1,Unknown,2014,5,1,2014-05
6.5,2606000.0,1,History,2014,5,1,2014-05
7.6,0.0,1,Foreign,2014,5,1,2014-05
7.433333333333334,0.0,6,Documentary,2014,5,1,2014-05
6.4,0.0,1,Animation,2014,5,1,2014-05
6.4,3442853.0,1,Western,2014,5,1,2014-05
6.3,0.0,2,Horror,2014,5,1,2014-05
7.449999999999999,0.0,2,Adventure,2014,5,1,2014-05
6.808333333333334,4675739.416666667,24,Drama,2014,5,1,2014-05
7.8,0.0,1,Family,2014,5,1,2014-05
7.0,758539785.0,1,Fantasy,2014,5,1,2014-05
7.6,307166834.0,1,Romance,2014,5,1,2014-05
6.666666666666667,19281972.111111112,9,Comedy,2014,5,1,2014-05
6.8,0.0,1,War,2014,5,1,2014-05
7.6,609123048.0,1,Fantasy,2014,6,1,2014-06
6.925,47239472.0,4,Crime,2014,6,1,2014-06
6.6,0.0,1,Foreign,2014,6,1,2014-06
7.3,710644566.0,1,Science Fiction,2014,6,1,2014-06
6.1,0.0,1,Thriller,2014,6,1,2014-06
7.009090909090909,4062920.272727273,11,Drama,2014,6,1,2014-06
7.6000000000000005,0.0,9,Documentary,2014,6,1,2014-06
6.8,0.0,1,Romance,2014,6,1,2014-06
6.6,0.0,1,Adventure,2014,6,1,2014-06
6.1,0.0,1,Mystery,2014,6,1,2014-06
6.766666666666667,0.0,6,Action,2014,6,1,2014-06
7.5,0.0,1,Unknown,2014,6,1,2014-06
6.483333333333333,12777362.0,6,Comedy,2014,6,1,2014-06
6.8,67347013.0,1,Music,2014,6,1,2014-06
6.3625,0.0,8,Drama,2014,7,1,2014-07
6.95,168236.0,2,Science Fiction,2014,7,1,2014-07
7.0,112156811.0,1,Adventure,2014,7,1,2014-07
7.1,280542.5,2,Animation,2014,7,1,2014-07
8.8,0.0,1,Crime,2014,7,1,2014-07
6.15,7888713.75,4,Thriller,2014,7,1,2014-07
6.2,0.0,1,Family,2014,7,1,2014-07
6.5,0.0,1,Mystery,2014,7,1,2014-07
6.8,8504893.5,6,Comedy,2014,7,1,2014-07
7.5,0.0,1,TV Movie,2014,7,1,2014-07
6.7,86165646.0,1,Romance,2014,7,1,2014-07
7.0,0.0,1,Unknown,2014,7,1,2014-07
6.6,0.0,1,War,2014,7,1,2014-07
6.6,108782847.0,1,Horror,2014,7,1,2014-07
7.0,193332157.25,4,Action,2014,7,1,2014-07
6.2,0.0,1,Western,2014,7,1,2014-07
7.2625,0.0,8,Documentary,2014,7,1,2014-07
6.8,34362090.666666664,6,Action,2014,8,1,2014-08
7.3,3000000.0,1,Science Fiction,2014,8,1,2014-08
6.6,20050000.0,2,Horror,2014,8,1,2014-08
6.8,0.0,2,Romance,2014,8,1,2014-08
6.5,0.0,1,Music,2014,8,1,2014-08
6.666666666666667,767474.3333333334,6,Thriller,2014,8,1,2014-08
10.0,0.0,1,TV Movie,2014,8,1,2014-08
6.45,0.0,2,Unknown,2014,8,1,2014-08
7.5,0.0,1,Western,2014,8,1,2014-08
6.6,19703808.0,2,Crime,2014,8,1,2014-08
6.7,0.0,1,Mystery,2014,8,1,2014-08
8.0,332710.0,1,History,2014,8,1,2014-08
6.2,0.0,1,War,2014,8,1,2014-08
6.7,374815.0,3,Adventure,2014,8,1,2014-08
7.111111111111111,77177.77777777778,9,Documentary,2014,8,1,2014-08
6.986363636363635,19546707.272727273,22,Drama,2014,8,1,2014-08
6.875,11674375.166666666,12,Comedy,2014,8,1,2014-08
7.0,83061158.0,1,Fantasy,2014,8,1,2014-08
7.133333333333333,17760685.0,3,Family,2014,9,1,2014-09
6.466666666666666,3719878.6666666665,6,Romance,2014,9,1,2014-09
6.6875,294622.375,8,Comedy,2014,9,1,2014-09
6.959999999999999,38466147.6,5,Thriller,2014,9,1,2014-09
6.25,26590800.0,2,Crime,2014,9,1,2014-09
6.58,0.0,5,Horror,2014,9,1,2014-09
6.7,53.666666666666664,3,War,2014,9,1,2014-09
6.9,54127885.0,2,Animation,2014,9,1,2014-09
6.8,4596814.0,5,Mystery,2014,9,1,2014-09
6.875,87081275.25,4,Action,2014,9,1,2014-09
6.6,0.0,1,Science Fiction,2014,9,1,2014-09
7.7,0.0,1,Music,2014,9,1,2014-09
6.993548387096775,3170644.3225806453,31,Drama,2014,9,1,2014-09
7.438461538461539,81523.38461538461,13,Documentary,2014,9,1,2014-09
7.099999999999999,0.0,3,Adventure,2014,9,1,2014-09
6.5,496000.0,1,Fantasy,2014,9,1,2014-09
7.25,250864.5,12,Documentary,2014,10,1,2014-10
6.575,11095207.625,8,Action,2014,10,1,2014-10
6.683333333333334,9879444.166666666,6,Comedy,2014,10,1,2014-10
7.199999999999999,326052721.5,2,Adventure,2014,10,1,2014-10
6.6125,2521406.875,8,Thriller,2014,10,1,2014-10
6.1,100654149.0,1,Family,2014,10,1,2014-10
6.870967741935484,4349732.29032258,31,Drama,2014,10,1,2014-10
6.866666666666667,0.0,3,Romance,2014,10,1,2014-10
7.074999999999999,1806937.5,4,History,2014,10,1,2014-10
7.1,0.0,2,Science Fiction,2014,10,1,2014-10
6.433333333333334,71843067.0,3,Horror,2014,10,1,2014-10
7.08,7765266.4,5,Crime,2014,10,1,2014-10
6.5,0.0,2,Animation,2014,10,1,2014-10
7.7,0.0,1,Unknown,2014,10,1,2014-10
7.5,0.0,3,Music,2014,10,1,2014-10
6.233333333333333,123110121.0,3,Mystery,2014,10,1,2014-10
6.85,317098.75,4,Thriller,2014,11,1,2014-11
6.68,0.0,5,Romance,2014,11,1,2014-11
6.7625,1138089.5,8,Drama,2014,11,1,2014-11
7.428571428571429,13742.857142857143,14,Documentary,2014,11,1,2014-11
6.6,376050114.5,2,Science Fiction,2014,11,1,2014-11
8.3,117027438.0,2,History,2014,11,1,2014-11
7.6,0.0,1,Unknown,2014,11,1,2014-11
7.0,0.0,1,Western,2014,11,1,2014-11
7.159999999999999,126551864.2,5,Family,2014,11,1,2014-11
6.5,0.0,1,War,2014,11,1,2014-11
8.149999999999999,337560008.5,2,Adventure,2014,11,1,2014-11
6.1,0.0,1,TV Movie,2014,11,1,2014-11
6.333333333333333,17945059.5,6,Comedy,2014,11,1,2014-11
6.466666666666666,0.0,3,Action,2014,11,1,2014-11
6.7,0.0,1,Animation,2014,11,1,2014-11
7.093333333333334,21014867.133333333,15,Drama,2014,12,1,2014-12
7.1,278913723.0,2,War,2014,12,1,2014-12
6.733333333333333,108666802.66666667,3,Thriller,2014,12,1,2014-12
6.8,0.0,1,Animation,2014,12,1,2014-12
7.0,239004947.0,4,Action,2014,12,1,2014-12
6.5,12007070.0,1,Crime,2014,12,1,2014-12
7.35,0.0,2,Science Fiction,2014,12,1,2014-12
6.5,87648960.25,4,Adventure,2014,12,1,2014-12
6.833333333333333,2755.0,3,Romance,2014,12,1,2014-12
7.4,66787908.0,1,History,2014,12,1,2014-12
7.033333333333334,0.0,3,Documentary,2014,12,1,2014-12
7.033333333333334,10925914.583333334,12,Comedy,2014,12,1,2014-12
6.7,0.0,1,Family,2014,12,1,2014-12
7.1,0.0,5,Romance,2015,1,1,2015-01
6.7,10749413.666666666,3,Science Fiction,2015,1,1,2015-01
6.2,13603453.0,1,Music,2015,1,1,2015-01
6.949999999999999,0.0,2,History,2015,1,1,2015-01
7.1,207175773.0,2,Crime,2015,1,1,2015-01
6.633333333333333,0.0,3,Action,2015,1,1,2015-01
6.904999999999999,1849071.6,20,Drama,2015,1,1,2015-01
8.5,0.0,1,Fantasy,2015,1,1,2015-01
6.463636363636363,7254534.545454546,11,Comedy,2015,1,1,2015-01
8.0,0.0,1,Mystery,2015,1,1,2015-01
7.0,583557.0,4,Adventure,2015,1,1,2015-01
6.633333333333333,0.0,6,Thriller,2015,1,1,2015-01
7.730769230769231,0.0,13,Documentary,2015,1,1,2015-01
6.9,59700000.0,1,Family,2015,2,1,2015-02
6.8,11480000.0,1,Crime,2015,2,1,2015-02
7.1,15730665.0,1,Animation,2015,2,1,2015-02
6.666666666666667,13485.0,12,Comedy,2015,2,1,2015-02
8.7,0.0,2,Science Fiction,2015,2,1,2015-02
6.3,0.0,1,TV Movie,2015,2,1,2015-02
6.95,0.0,2,Action,2015,2,1,2015-02
6.8,0.0,1,War,2015,2,1,2015-02
7.025,14882158.5,4,Romance,2015,2,1,2015-02
6.5,0.0,1,Unknown,2015,2,1,2015-02
8.4,0.0,1,Fantasy,2015,2,1,2015-02
6.6000000000000005,0.0,3,Thriller,2015,2,1,2015-02
8.4,0.0,1,Music,2015,2,1,2015-02
7.388888888888889,45679.444444444445,9,Documentary,2015,2,1,2015-02
7.1,7320493.111111111,18,Drama,2015,2,1,2015-02
6.5,7337038.0,2,Horror,2015,2,1,2015-02
6.4,61602812.0,2,Adventure,2015,2,1,2015-02
7.166666666666667,0.0,18,Documentary,2015,3,1,2015-03
7.1,0.0,1,War,2015,3,1,2015-03
6.35,53861939.0,2,Crime,2015,3,1,2015-03
6.566666666666666,23853881.333333332,3,Action,2015,3,1,2015-03
6.2,0.0,1,Science Fiction,2015,3,1,2015-03
6.8,0.0,3,Romance,2015,3,1,2015-03
6.1,0.0,2,Mystery,2015,3,1,2015-03
6.757142857142857,1547964.5714285714,7,Comedy,2015,3,1,2015-03
6.550000000000001,147619100.5,2,Adventure,2015,3,1,2015-03
6.7,0.0,1,Fantasy,2015,3,1,2015-03
6.90625,6656.125,16,Drama,2015,3,1,2015-03
7.5,0.0,2,Animation,2015,3,1,2015-03
7.4,0.0,2,Music,2015,3,1,2015-03
9.3,0.0,1,Western,2015,3,1,2015-03
6.9,0.0,1,Horror,2015,3,1,2015-03
6.8999999999999995,0.0,3,Thriller,2015,3,1,2015-03
6.5,0.0,1,Mystery,2015,4,1,2015-04
6.985714285714286,926565.8571428572,7,Comedy,2015,4,1,2015-04
6.975,0.0,4,Thriller,2015,4,1,2015-04
6.5,0.0,1,TV Movie,2015,4,1,2015-04
7.1571428571428575,425294976.4285714,7,Action,2015,4,1,2015-04
6.6,229094.0,1,Romance,2015,4,1,2015-04
6.2,4719695.0,1,Crime,2015,4,1,2015-04
6.682608695652173,5653661.956521739,23,Drama,2015,4,1,2015-04
7.7,0.0,1,War,2015,4,1,2015-04
7.194117647058824,982692.4705882353,17,Documentary,2015,4,1,2015-04
7.4,65663276.0,1,Fantasy,2015,4,1,2015-04
6.9,0.0,1,Family,2015,4,1,2015-04
7.0,19337.0,1,History,2015,4,1,2015-04
7.3,0.0,1,Animation,2015,4,1,2015-04
6.933333333333334,0.0,3,TV Movie,2015,5,1,2015-05
6.5,0.0,1,Animation,2015,5,1,2015-05
6.728571428571429,3567322.464285714,28,Drama,2015,5,1,2015-05
6.65,114068.0,2,Thriller,2015,5,1,2015-05
6.788888888888889,33389577.111111112,9,Comedy,2015,5,1,2015-05
7.245454545454546,8008.818181818182,11,Documentary,2015,5,1,2015-05
6.75,0.0,2,Mystery,2015,5,1,2015-05
7.0,105237163.5,2,Adventure,2015,5,1,2015-05
8.0,0.0,1,Music,2015,5,1,2015-05
7.325,153631139.75,4,Action,2015,5,1,2015-05
6.525,0.0,4,Romance,2015,5,1,2015-05
6.5,0.0,1,Western,2015,5,1,2015-05
7.0,8993390.5,2,Crime,2015,6,1,2015-06
6.766666666666667,500401.0,3,Science Fiction,2015,6,1,2015-06
6.736363636363635,25147369.818181816,11,Comedy,2015,6,1,2015-06
7.1,1777043.0,1,War,2015,6,1,2015-06
6.9,802619318.5,2,Action,2015,6,1,2015-06
6.525,289182740.5,4,Family,2015,6,1,2015-06
6.833333333333333,0.0,3,Adventure,2015,6,1,2015-06
6.699999999999999,0.0,2,TV Movie,2015,6,1,2015-06
7.0,0.0,3,Music,2015,6,1,2015-06
6.7,0.0,1,Thriller,2015,6,1,2015-06
6.970588235294118,14409402.176470589,17,Drama,2015,6,1,2015-06
6.1,1100000.0,1,Mystery,2015,6,1,2015-06
6.2,0.0,1,Horror,2015,6,1,2015-06
7.177777777777777,144632.88888888888,9,Documentary,2015,6,1,2015-06
6.95,0.0,2,Animation,2015,6,1,2015-06
7.0,0.0,1,Unknown,2015,6,1,2015-06
7.6,0.0,1,Romance,2015,6,1,2015-06
6.970000000000001,300288.4,10,Drama,2015,7,1,2015-07
6.8,643557.0,1,Thriller,2015,7,1,2015-07
6.5,0.0,1,Unknown,2015,7,1,2015-07
7.2,49000000.0,2,Adventure,2015,7,1,2015-07
6.3,27391084.0,1,Mystery,2015,7,1,2015-07
7.7,75245321.5,2,Fantasy,2015,7,1,2015-07
7.45,7000000.0,2,Crime,2015,7,1,2015-07
6.4,0.0,1,TV Movie,2015,7,1,2015-07
7.0,519311965.0,1,Science Fiction,2015,7,1,2015-07
6.928571428571429,0.0,7,Documentary,2015,7,1,2015-07
6.459999999999999,45519919.8,5,Comedy,2015,7,1,2015-07
7.3,0.0,2,Family,2015,7,1,2015-07
5.699999999999999,0.0,4,Horror,2015,7,1,2015-07
8.7,0.0,1,War,2015,7,1,2015-07
7.220000000000001,156466027.8,5,Action,2015,7,1,2015-07
7.05,124196.0,2,Crime,2015,8,1,2015-08
7.279999999999999,0.0,5,Romance,2015,8,1,2015-08
8.1,108083.0,1,Fantasy,2015,8,1,2015-08
6.2,0.0,1,Animation,2015,8,1,2015-08
6.8,1867705.5,8,Action,2015,8,1,2015-08
7.4,0.0,1,TV Movie,2015,8,1,2015-08
7.8999999999999995,70643.71428571429,7,Documentary,2015,8,1,2015-08
6.85,79081394.0,2,Adventure,2015,8,1,2015-08
7.35,0.0,2,Unknown,2015,8,1,2015-08
6.4,0.0,1,History,2015,8,1,2015-08
6.3,0.0,1,Family,2015,8,1,2015-08
5.2,0.0,1,Thriller,2015,8,1,2015-08
6.792857142857143,8077187.714285715,14,Comedy,2015,8,1,2015-08
6.2,0.0,1,Mystery,2015,8,1,2015-08
6.926666666666667,20443780.133333333,15,Drama,2015,8,1,2015-08
7.2,236613479.0,2,Animation,2015,9,1,2015-09
6.8,74230.5,2,History,2015,9,1,2015-09
6.8,0.0,2,Romance,2015,9,1,2015-09
7.7,0.0,1,TV Movie,2015,9,1,2015-09
7.8,0.0,1,Unknown,2015,9,1,2015-09
6.4,0.0,1,Mystery,2015,9,1,2015-09
6.633333333333333,136538844.0,3,Action,2015,9,1,2015-09
6.871428571428572,5930566.0,14,Comedy,2015,9,1,2015-09
6.633333333333333,40474911.666666664,3,Crime,2015,9,1,2015-09
6.7,0.0,3,Fantasy,2015,9,1,2015-09
6.711111111111111,619835.4444444445,9,Thriller,2015,9,1,2015-09
7.0,0.0,2,Music,2015,9,1,2015-09
6.95,27623202.833333332,24,Drama,2015,9,1,2015-09
6.9,61181942.0,1,Adventure,2015,9,1,2015-09
7.4071428571428575,0.0,14,Documentary,2015,9,1,2015-09
6.7,0.0,1,Unknown,2015,10,1,2015-10
6.4,0.0,1,Science Fiction,2015,10,1,2015-10
7.359999999999999,6970998.0,5,Crime,2015,10,1,2015-10
6.846153846153846,8443524.884615384,26,Drama,2015,10,1,2015-10
7.014285714285714,3528722.714285714,14,Comedy,2015,10,1,2015-10
6.44,0.0,5,Horror,2015,10,1,2015-10
6.5,0.0,1,TV Movie,2015,10,1,2015-10
6.433333333333334,24893274.0,3,Mystery,2015,10,1,2015-10
7.333333333333333,0.0,3,Romance,2015,10,1,2015-10
6.2,0.0,1,Fantasy,2015,10,1,2015-10
7.5,0.0,1,Family,2015,10,1,2015-10
7.3,0.0,1,Animation,2015,10,1,2015-10
7.378571428571428,0.0,14,Documentary,2015,10,1,2015-10
7.257142857142857,25876363.0,7,Thriller,2015,10,1,2015-10
6.1,0.0,1,History,2015,10,1,2015-10
6.533333333333334,293558203.0,3,Action,2015,10,1,2015-10
8.05,0.0,2,War,2015,10,1,2015-10
7.4,0.0,1,Adventure,2015,10,1,2015-10
7.05,0.0,2,TV Movie,2015,11,1,2015-11
6.5,165963073.5,2,Adventure,2015,11,1,2015-11
7.4,0.0,1,Science Fiction,2015,11,1,2015-11
7.533333333333334,0.0,12,Documentary,2015,11,1,2015-11
7.7,0.0,1,Music,2015,11,1,2015-11
6.1,0.0,1,Family,2015,11,1,2015-11
6.1,0.0,2,Crime,2015,11,1,2015-11
7.7,0.0,2,History,2015,11,1,2015-11
7.192857142857143,27721826.92857143,14,Drama,2015,11,1,2015-11
6.824999999999999,10068033.75,4,Romance,2015,11,1,2015-11
6.835714285714286,4774356.785714285,14,Comedy,2015,11,1,2015-11
7.5,0.0,2,Mystery,2015,11,1,2015-11
6.866666666666667,82077704.33333333,3,Animation,2015,11,1,2015-11
6.6,46910379.0,2,Thriller,2015,11,1,2015-11
6.966666666666666,217809420.33333334,3,Action,2015,11,1,2015-11
7.825,10867.75,4,Documentary,2015,12,1,2015-12
6.824999999999999,0.0,4,Romance,2015,12,1,2015-12
6.6,0.0,1,Thriller,2015,12,1,2015-12
7.15,559037956.5,4,Action,2015,12,1,2015-12
7.333333333333333,1886428.6666666667,3,Animation,2015,12,1,2015-12
6.949999999999999,108380058.5,2,Crime,2015,12,1,2015-12
7.109999999999999,13671819.8,10,Comedy,2015,12,1,2015-12
7.033333333333334,592111.0,3,Adventure,2015,12,1,2015-12
7.2,56000000.0,1,War,2015,12,1,2015-12
6.5,0.0,1,TV Movie,2015,12,1,2015-12
6.1,101657.0,1,Horror,2015,12,1,2015-12
7.153333333333333,7135603.933333334,15,Drama,2015,12,1,2015-12
6.8,0.0,1,Unknown,2015,12,1,2015-12
7.3,0.0,1,Music,2015,12,1,2015-12
6.566666666666666,0.0,3,Family,2015,12,1,2015-12
7.6000000000000005,0.0,3,TV Movie,2016,1,1,2016-01
6.625,95938575.125,8,Action,2016,1,1,2016-01
7.425,0.0,4,Romance,2016,1,1,2016-01
7.209090909090909,1536.8181818181818,11,Documentary,2016,1,1,2016-01
6.4,0.0,1,Horror,2016,1,1,2016-01
7.1,0.0,1,Mystery,2016,1,1,2016-01
7.0,20600000.0,2,Thriller,2016,1,1,2016-01
7.325,0.0,12,Drama,2016,1,1,2016-01
6.7,0.0,1,Science Fiction,2016,1,1,2016-01
7.142857142857143,0.0,7,Comedy,2016,1,1,2016-01
7.4375,0.0,8,Documentary,2016,2,1,2016-02
7.800000000000001,511892097.5,2,Animation,2016,2,1,2016-02
6.9,3106141.0,2,Adventure,2016,2,1,2016-02
6.8,0.0,3,Romance,2016,2,1,2016-02
6.65,0.0,2,Unknown,2016,2,1,2016-02
7.2,0.0,1,Music,2016,2,1,2016-02
7.083333333333333,50053050.083333336,12,Comedy,2016,2,1,2016-02
6.199999999999999,20211972.5,2,Mystery,2016,2,1,2016-02
7.1,0.0,2,Family,2016,2,1,2016-02
7.025,196411918.25,4,Action,2016,2,1,2016-02
7.6,25.0,2,Crime,2016,2,1,2016-02
7.225,1346546.55,20,Drama,2016,2,1,2016-02
7.35,27071605.25,4,Thriller,2016,3,1,2016-03
7.55,6812261.0,2,Romance,2016,3,1,2016-03
7.25,0.0,2,Music,2016,3,1,2016-03
7.333333333333333,0.0,12,Documentary,2016,3,1,2016-03
8.0,0.0,2,Animation,2016,3,1,2016-03
7.20952380952381,4005886.095238095,21,Drama,2016,3,1,2016-03
6.857142857142857,252932.64285714287,14,Comedy,2016,3,1,2016-03
6.2,0.0,1,Horror,2016,3,1,2016-03
8.3,0.0,1,Unknown,2016,3,1,2016-03
7.4,0.0,1,Mystery,2016,3,1,2016-03
7.7,0.0,1,Fantasy,2016,3,1,2016-03
6.425,4504665.25,4,Crime,2016,3,1,2016-03
6.574999999999999,0.0,4,Action,2016,3,1,2016-03
6.5,0.0,1,History,2016,3,1,2016-03
7.7,0.0,1,Romance,2016,4,1,2016-04
7.2,0.0,1,Animation,2016,4,1,2016-04
6.7,3220371.0,1,Horror,2016,4,1,2016-04
6.678571428571429,4072045.9285714286,14,Comedy,2016,4,1,2016-04
7.138461538461538,0.0,13,Documentary,2016,4,1,2016-04
6.8,384773278.0,3,Adventure,2016,4,1,2016-04
7.4,0.0,1,Thriller,2016,4,1,2016-04
6.7,0.0,1,Crime,2016,4,1,2016-04
7.211538461538462,1618217.2692307692,26,Drama,2016,4,1,2016-04
8.8,0.0,1,Music,2016,4,1,2016-04
6.5,0.0,1,Unknown,2016,4,1,2016-04
6.875,7312899.0,4,Action,2016,4,1,2016-04
7.1,160085004.0,2,Horror,2016,5,1,2016-05
6.2,0.0,1,Unknown,2016,5,1,2016-05
8.3,0.0,1,Music,2016,5,1,2016-05
7.7299999999999995,0.0,10,Documentary,2016,5,1,2016-05
6.76,102293080.2,5,Action,2016,5,1,2016-05
7.1923076923076925,8206405.230769231,13,Comedy,2016,5,1,2016-05
8.1,0.0,1,Crime,2016,5,1,2016-05
7.8,0.0,1,Family,2016,5,1,2016-05
6.915384615384616,208651.0,13,Drama,2016,5,1,2016-05
6.5,93282604.0,1,Thriller,2016,5,1,2016-05
6.4,543934787.0,1,Science Fiction,2016,5,1,2016-05
7.1,0.0,1,TV Movie,2016,6,1,2016-06
6.2,119100758.0,1,Horror,2016,6,1,2016-06
7.7,0.0,2,Music,2016,6,1,2016-06
7.699999999999999,460987.0,2,Animation,2016,6,1,2016-06
7.025,1713323.0,8,Comedy,2016,6,1,2016-06
6.6,25035950.0,1,War,2016,6,1,2016-06
6.9,0.0,1,Fantasy,2016,6,1,2016-06
6.9,514285444.5,2,Adventure,2016,6,1,2016-06
7.0200000000000005,21277876.6,10,Drama,2016,6,1,2016-06
7.38,3846050.8,5,Thriller,2016,6,1,2016-06
7.866666666666667,0.0,3,Romance,2016,6,1,2016-06
8.2,0.0,1,Family,2016,6,1,2016-06
6.55,2408821.0,2,Mystery,2016,6,1,2016-06
6.6,0.0,1,Science Fiction,2016,6,1,2016-06
7.666666666666667,0.0,3,Documentary,2016,6,1,2016-06
6.333333333333333,223487253.33333334,3,Action,2016,6,1,2016-06
7.1,85241496.0,1,Mystery,2016,7,1,2016-07
7.15,0.0,2,Unknown,2016,7,1,2016-07
6.8,20406792.4,5,Drama,2016,7,1,2016-07
7.208333333333333,15811992.75,12,Comedy,2016,7,1,2016-07
6.5,7718404.0,2,Crime,2016,7,1,2016-07
6.725,61606704.625,8,Action,2016,7,1,2016-07
6.866666666666667,0.0,3,Thriller,2016,7,1,2016-07
6.766666666666667,30017416.666666668,3,Romance,2016,7,1,2016-07
6.6,13000000.0,1,History,2016,7,1,2016-07
7.325,0.0,4,Documentary,2016,7,1,2016-07
7.050000000000001,2939868.0,2,Adventure,2016,7,1,2016-07
6.1,0.0,1,Fantasy,2016,8,1,2016-08
6.9,4600000.0,1,History,2016,8,1,2016-08
7.5,0.0,1,Family,2016,8,1,2016-08
7.0,0.0,2,Thriller,2016,8,1,2016-08
6.633333333333333,5393333.333333333,3,Adventure,2016,8,1,2016-08
6.2,0.0,1,Horror,2016,8,1,2016-08
7.572727272727272,11496.636363636364,11,Drama,2016,8,1,2016-08
6.5,0.0,4,Action,2016,8,1,2016-08
8.3,34964772.5,2,Animation,2016,8,1,2016-08
6.640000000000001,8725150.8,10,Comedy,2016,8,1,2016-08
6.733333333333333,64908380.333333336,3,Crime,2016,8,1,2016-08
8.5,355298270.0,1,Romance,2016,8,1,2016-08
6.1,0.0,1,TV Movie,2016,8,1,2016-08
6.2,0.0,1,Family,2016,9,1,2016-09
6.1,0.0,1,Science Fiction,2016,9,1,2016-09
7.1,1633800.5,2,History,2016,9,1,2016-09
7.0,0.0,1,Unknown,2016,9,1,2016-09
7.5166666666666675,0.0,18,Documentary,2016,9,1,2016-09
6.875,0.0,4,Thriller,2016,9,1,2016-09
6.4,0.0,1,Crime,2016,9,1,2016-09
7.1,91189639.0,2,Adventure,2016,9,1,2016-09
6.971794871794871,19094421.871794872,39,Drama,2016,9,1,2016-09
6.7,0.0,2,Romance,2016,9,1,2016-09
10.0,0.0,1,Horror,2016,9,1,2016-09
7.4,0.0,2,Music,2016,9,1,2016-09
6.2,0.0,1,Mystery,2016,9,1,2016-09
7.225,43250000.0,4,Action,2016,9,1,2016-09
6.5,0.0,1,Fantasy,2016,9,1,2016-09
6.878947368421052,11155390.52631579,19,Comedy,2016,9,1,2016-09
6.949999999999999,4550000.0,2,War,2016,9,1,2016-09
8.149999999999999,9803308.5,2,Animation,2016,9,1,2016-09
6.45,0.0,2,Horror,2016,10,1,2016-10
8.0,0.0,1,Mystery,2016,10,1,2016-10
8.0,0.0,1,Music,2016,10,1,2016-10
6.8962962962962955,10936080.629629629,27,Drama,2016,10,1,2016-10
7.5636363636363635,20571.454545454544,11,Documentary,2016,10,1,2016-10
6.4,0.0,1,Unknown,2016,10,1,2016-10
7.25,38790011.25,4,Crime,2016,10,1,2016-10
6.675,87291115.5,4,Adventure,2016,10,1,2016-10
7.133333333333333,97426.33333333333,3,Animation,2016,10,1,2016-10
7.8,0.0,3,War,2016,10,1,2016-10
7.033333333333334,0.0,3,TV Movie,2016,10,1,2016-10
6.95,2703234.75,4,Action,2016,10,1,2016-10
6.9,0.0,1,Science Fiction,2016,10,1,2016-10
7.225,0.0,4,Thriller,2016,10,1,2016-10
7.3076923076923075,0.0,13,Comedy,2016,10,1,2016-10
6.9,19985196.0,1,Family,2016,10,1,2016-10
7.3,3162153.0,1,Family,2016,11,1,2016-11
7.45,404671166.0,2,Adventure,2016,11,1,2016-11
7.0,276921998.0,1,Horror,2016,11,1,2016-11
6.7,7900000.0,1,War,2016,11,1,2016-11
7.0,0.0,1,Fantasy,2016,11,1,2016-11
7.925,162912078.0,4,Animation,2016,11,1,2016-11
7.411111111111111,0.0,9,Documentary,2016,11,1,2016-11
7.266666666666667,67796062.0,3,Thriller,2016,11,1,2016-11
7.087999999999999,11826836.32,25,Drama,2016,11,1,2016-11
7.2727272727272725,42399280.54545455,11,Comedy,2016,11,1,2016-11
6.8,0.0,1,History,2016,11,1,2016-11
6.2,0.0,1,Crime,2016,11,1,2016-11
6.449999999999999,59760011.5,2,Action,2016,11,1,2016-11
6.75,0.0,4,Romance,2016,11,1,2016-11
6.1,0.0,1,TV Movie,2016,11,1,2016-11
7.366666666666667,0.0,3,Mystery,2016,12,1,2016-12
7.014285714285714,16862039.0,7,Comedy,2016,12,1,2016-12
6.7,231652489.6,5,Action,2016,12,1,2016-12
